generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
41,80,0.00011416884263011119,0.00012637256751296555,0.000123725635128277,4.919447490217591e-06
42,80,0.00011416884263011119,0.00012637256751296555,0.000123587217954949,4.99817842894256e-06
43,80,0.00011416884263011119,0.00012637256751296555,0.0001243499507601274,4.397817632132103e-06
44,80,0.00011416884263011119,0.00012637256751296555,0.00012465504388219873,4.093729168705747e-06
45,80,0.00011416884263011119,0.00012637256751296555,0.00012537538852425414,3.223760558524365e-06
46,80,0.00011416884263011119,0.00012637256751296555,0.00012536125913654644,3.2700373996261236e-06
47,80,0.00011416884263011119,0.00012637256751296555,0.0001250561660144751,3.7021951390158727e-06
48,80,0.00011416884263011119,0.00012637256751296555,0.00012493187822885477,3.816730288618114e-06
49,80,0.00011416884263011119,0.00012637256751296555,0.00012519458318780314,3.5381873286297055e-06
50,80,0.00011416884263011119,0.00012637256751296555,0.00012608160377860185,1.8192639934130698e-06
51,80,0.00011416884263011119,0.00012637256751296555,0.0001260674743908942,1.905305936653347e-06
52,80,0.00011416884263011119,0.00012637256751296555,0.0001260674743908942,1.905305936653347e-06
53,80,0.00011416884263011119,0.00012637256751296555,0.00012576238126882285,2.6597401749504065e-06
54,80,0.00011416884263011119,0.00012637256751296555,0.00012576238126882285,2.6597401749510286e-06
55,80,0.00011416884263011119,0.00012637256751296555,0.0001260674743908942,1.905305936653347e-06
56,80,0.00011416884263011119,0.00012637256751296555,0.00012622002095192986,1.355863492168867e-06
57,80,0.00011416884263011119,0.00012637256751296555,0.0001260674743908942,1.905305936653347e-06
58,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
59,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
60,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
61,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
62,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
63,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
64,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
65,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
66,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
67,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
68,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
69,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
70,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
71,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
72,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
73,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
74,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
75,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
76,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
77,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
78,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
79,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
80,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
81,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
82,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
83,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
84,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
85,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
86,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
87,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
88,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
89,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
90,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
91,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
92,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
93,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
94,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
95,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
96,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
97,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
98,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
99,80,0.00012637256751296555,0.00012637256751296555,0.00012637256751296555,5.752149554916067e-12
