generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
42,80,0.00010879399296924363,0.00011598114907246086,0.00011412006046985517,2.8380371098642896e-06
43,80,0.00010879399296924363,0.00011598114907246086,0.00011470205855757265,2.4443234764075953e-06
44,80,0.00010879399296924363,0.00011598114907246086,0.00011453894710672545,2.522837148234099e-06
45,80,0.00010879399296924363,0.00011598114907246086,0.00011404735799033809,2.78462499048303e-06
46,80,0.00010879399296924363,0.00011598114907246086,0.00011415376489336158,2.65539918859999e-06
47,80,0.00010879399296924363,0.00011598114907246086,0.00011362315440464978,2.65146411544666e-06
48,80,0.00010879399296924363,0.00011598114907246086,0.00011344347550206932,2.7280018292454906e-06
49,80,0.00010879399296924363,0.00011598114907246086,0.00011366554626458599,2.7217282648937207e-06
50,80,0.00010879399296924363,0.00011598114907246086,0.00011380114806342426,2.62325364328217e-06
51,80,0.00010879399296924363,0.00011598114907246086,0.00011375707095968213,2.6158677165694903e-06
52,80,0.00010879399296924363,0.00011598114907246086,0.00011317901287961638,2.6386272193411325e-06
53,80,0.00010879399296924363,0.00011598114907246086,0.0001132281457147762,2.464820339546545e-06
54,80,0.00010879399296924363,0.00011598114907246086,0.00011295862736090557,2.5408265936095686e-06
55,80,0.00010879399296924363,0.00011598114907246086,0.00011304678156838991,2.582649425449504e-06
56,80,0.00010879399296924363,0.00011598114907246086,0.00011354174117238904,2.3687891680830666e-06
57,80,0.00010879399296924363,0.00011598114907246086,0.00011308917342832616,2.663923399852059e-06
58,80,0.00010879399296924363,0.00011598114907246086,0.00011300438970845358,2.4980140291268195e-06
59,80,0.00010879399296924363,0.00011598114907246086,0.00011291286501335748,2.5821187197695735e-06
60,80,0.00010879399296924363,0.00011598114907246086,0.00011264166141568097,2.683549964366182e-06
61,80,0.00010879399296924363,0.00011598114907246086,0.00011259926955574475,2.595590270558861e-06
62,80,0.00010879399296924363,0.00011598114907246086,0.00011300438970845368,2.498014029122515e-06
63,80,0.00010879399296924363,0.00011598114907246086,0.00011309422915974385,2.4741005755251297e-06
64,80,0.00010879399296924363,0.00011598114907246086,0.00011313999150729193,2.4275578377096985e-06
65,80,0.00010879399296924363,0.00011598114907246086,0.0001127365565983889,2.485159345250224e-06
66,80,0.00010879399296924363,0.00011598114907246086,0.00011255687769580845,2.503825703685465e-06
67,80,0.00010879399296924363,0.00011598114907246086,0.0001126924794946467,2.4583476133379357e-06
68,80,0.00010879399296924363,0.00011598114907246086,0.00011225002321341921,2.196951718231492e-06
69,80,0.00010879399296924363,0.00011598114907246086,0.00011229578556096722,2.1623426975611007e-06
70,80,0.00010879399296924363,0.00011598114907246086,0.00011278737467735462,2.237946551252821e-06
71,80,0.00010879399296924363,0.00011598114907246086,0.00011269416473845262,2.3915917250343574e-06
72,80,0.00010879399296924363,0.00011598114907246086,0.00011319249483006349,2.087816958490173e-06
73,80,0.00010879399296924363,0.00011598114907246086,0.00011296873882374091,2.1231486609403624e-06
74,80,0.00010879399296924363,0.00011598114907246086,0.00011314167675109781,2.359611559769854e-06
75,80,0.00010879399296924363,0.00011598114907246086,0.000112921291232387,2.2460534733271577e-06
76,80,0.00010879399296924363,0.00011598114907246086,0.0001130568930312253,2.1726149627669485e-06
77,80,0.00010879399296924363,0.00011598114907246086,0.00011323320144619388,2.2580123716827474e-06
78,80,0.00010879399296924363,0.00011598114907246086,0.00011323320144619388,2.2580123716816484e-06
79,80,0.00010879399296924363,0.00011598114907246086,0.00011345864269632239,2.1225339605552546e-06
80,80,0.00010879399296924363,0.00011598114907246086,0.0001134586426963224,2.1225339605536957e-06
81,80,0.00010879399296924363,0.00011598114907246086,0.00011328064903754781,2.1288553556673218e-06
82,80,0.00010879399296924363,0.00011598114907246086,0.00011315515870154497,1.7220335334059238e-06
83,80,0.00010879399296924363,0.00011598114907246086,0.00011341793608019201,1.9452156939665142e-06
84,80,0.00010879399296924363,0.00011598114907246086,0.00011305857827503113,2.0964888543487296e-06
85,80,0.00010879399296924363,0.00011598114907246086,0.00011319418007386943,2.0083655912019313e-06
86,80,0.00010879399296924363,0.00011598114907246086,0.00011301450117128897,2.0714992393946838e-06
87,80,0.00010879399296924363,0.00011598114907246086,0.00011314504723870955,2.217478069308483e-06
88,80,0.00010879399296924363,0.00011598114907246086,0.0001134145655925802,2.106243423281935e-06
89,80,0.00011245498077308805,0.00011598114907246086,0.00011368913967786853,1.6818750857843789e-06
90,80,0.00011245498077308805,0.00011598114907246086,0.00011382137098909501,1.717876492025358e-06
91,80,0.00011245498077308805,0.00011598114907246086,0.00011386544809283718,1.7274626161267334e-06
92,80,0.00011245498077308805,0.00011598114907246086,0.00011390952519657934,1.7358769991660069e-06
93,80,0.00011245498077308805,0.00011598114907246086,0.00011408583361154798,1.75811848269753e-06
94,80,0.00011245498077308805,0.00011598114907246086,0.00011412991071529015,1.760878915366259e-06
95,80,0.00011245498077308805,0.00011598114907246086,0.00011430621913025879,1.7608789153643798e-06
96,80,0.00011245498077308805,0.00011598114907246086,0.00011417398781903231,1.7625330997751787e-06
97,80,0.00011245498077308805,0.00011598114907246086,0.00011377729388535285,1.7070988874268517e-06
98,80,0.00011245498077308805,0.00011598114907246086,0.00011373321678161069,1.6951070759357872e-06
99,80,0.00011245498077308805,0.00011598114907246086,0.00011386544809283718,1.72746261612817e-06
